Player,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
Jordan Crawford,18,.360,50,9,.333,27,15,22,0,19,27,.351,77,4,.667,6,16,0,NBA,160,9,13,67,Jordan Crawford,SG,3,2010-11,15,28,ATL,.409
Jordan Crawford,141,.438,322,24,.238,101,102,22,3,55,165,.390,423,69,.885,78,26,18,NBA,867,22,50,423,Jordan Crawford,SG,36,2010-11,68,77,WAS,.418
Jordan Crawford,270,.451,599,79,.289,273,190,23,5,124,349,.400,872,161,.793,203,64,32,NBA,1753,44,111,938,Jordan Crawford,SG,59,2011-12,141,168,WAS,.446
Jordan Crawford,218,.455,479,83,.337,246,225,24,7,165,301,.415,725,129,.811,159,70,14,NBA,1709,44,106,814,Jordan Crawford,SG,39,2012-13,141,209,TOT,.472
Jordan Crawford,152,.451,337,59,.345,171,157,24,5,104,211,.415,508,87,.821,106,43,12,NBA,1127,31,61,568,Jordan Crawford,SG,27,2012-13,97,135,WAS,.473
Jordan Crawford,66,.465,142,24,.320,75,68,24,2,61,90,.415,217,42,.792,53,27,2,NBA,582,13,45,246,Jordan Crawford,SG,12,2012-13,44,74,BOS,.470
Jordan Crawford,237,.471,503,90,.316,285,281,25,5,155,327,.415,788,146,.864,169,81,35,NBA,1859,28,120,890,Jordan Crawford,SG,47,2013-14,134,183,TOT,.472
Jordan Crawford,138,.463,298,50,.318,157,224,25,3,102,188,.413,455,110,.873,126,39,35,NBA,1198,18,76,536,Jordan Crawford,SG,34,2013-14,84,120,BOS,.468
Jordan Crawford,99,.483,205,40,.313,128,57,25,2,53,139,.417,333,36,.837,43,42,0,NBA,661,10,44,354,Jordan Crawford,SG,13,2013-14,50,63,GSW,.477
Jae Crowder,78,.446,175,63,.328,192,94,22,17,152,141,.384,367,47,.644,73,78,16,NBA,1353,35,128,392,Jae Crowder,SF,63,2012-13,49,187,DAL,.470
Jae Crowder,80,.552,145,50,.331,151,60,23,21,148,130,.439,296,46,.754,61,78,8,NBA,1254,46,100,356,Jae Crowder,SF,59,2013-14,41,194,DAL,.524
Jae Crowder,168,.499,337,61,.293,208,94,24,25,221,229,.420,545,109,.773,141,82,17,NBA,1647,72,137,628,Jae Crowder,SF,72,2014-15,49,293,TOT,.476
Jae Crowder,20,.526,38,13,.342,38,12,24,5,17,33,.434,76,10,.909,11,25,0,NBA,265,12,26,89,Jae Crowder,SF,15,2014-15,10,29,DAL,.520
Jae Crowder,148,.495,299,48,.282,170,82,24,20,204,196,.418,469,99,.762,130,57,17,NBA,1382,60,111,539,Jae Crowder,SF,57,2014-15,39,264,BOS,.469
Jae Crowder,53,.510,104,31,.356,87,44,25,10,68,84,.440,191,57,.864,66,21,21,NBA,640,25,43,256,Jae Crowder,SF,44,2015-16,37,93,BOS,.521
Dante Cunningham,106,.500,212,0,.000,2,14,22,22,106,106,.495,214,31,.646,48,63,2,NBA,707,54,97,243,Dante Cunningham,PF,24,2009-10,15,160,POR,.495
Dante Cunningham,217,.473,459,1,.077,13,43,23,43,181,218,.462,472,45,.726,62,78,18,NBA,1637,96,177,482,Dante Cunningham,PF,54,2010-11,51,277,TOT,.463
Dante Cunningham,126,.439,287,0,.000,4,30,23,32,116,126,.433,291,32,.711,45,56,9,NBA,1108,73,139,284,Dante Cunningham,PF,39,2010-11,33,189,POR,.433
Dante Cunningham,91,.529,172,1,.111,9,13,23,11,65,92,.508,181,13,.765,17,22,9,NBA,529,23,38,198,Dante Cunningham,PF,15,2010-11,18,88,CHA,.511
Dante Cunningham,144,.520,277,0,.000,2,37,24,34,155,144,.516,279,45,.652,69,64,5,NBA,1124,91,98,333,Dante Cunningham,PF,42,2011-12,29,246,MEM,.516
Dante Cunningham,314,.472,665,0,.000,6,67,25,38,266,314,.468,671,67,.650,103,80,9,NBA,2010,142,153,695,Dante Cunningham,PF,84,2012-13,56,408,MIN,.468
Dante Cunningham,236,.468,504,0,.000,5,83,26,58,218,236,.464,509,38,.567,67,81,7,NBA,1635,112,146,510,Dante Cunningham,PF,62,2013-14,42,330,MIN,.464
Dante Cunningham,154,.468,329,1,.100,10,50,27,37,186,155,.457,339,29,.617,47,66,27,NBA,1652,70,101,340,Dante Cunningham,PF,46,2014-15,35,256,NOP,.459
Dante Cunningham,34,.567,60,11,.333,33,16,28,6,73,45,.484,93,7,.583,12,21,4,NBA,471,19,43,108,Dante Cunningham,SF,10,2015-16,11,92,NOP,.543
Jared Cunningham,4,.364,11,2,.667,3,1,21,0,2,6,.429,14,2,1.000,2,8,0,NBA,26,1,3,16,Jared Cunningham,SG,1,2012-13,2,3,DAL,.500
Jared Cunningham,5,.357,14,1,.143,7,8,22,0,5,6,.286,21,13,.813,16,13,0,NBA,80,1,16,26,Jared Cunningham,SG,3,2013-14,2,6,TOT,.310
Jared Cunningham,1,1.000,1,0,.000,1,3,22,0,1,1,.500,2,0,.000,2,5,0,NBA,22,0,3,2,Jared Cunningham,SG,0,2013-14,2,1,ATL,.500
Jared Cunningham,4,.308,13,1,.167,6,5,22,0,4,5,.263,19,13,.929,14,8,0,NBA,58,1,13,24,Jared Cunningham,SG,3,2013-14,0,5,SAC,.289
Jared Cunningham,8,.400,20,4,.308,13,10,23,0,8,12,.364,33,7,.538,13,19,0,NBA,89,1,12,35,Jared Cunningham,SG,3,2014-15,7,9,LAC,.424
Jared Cunningham,12,.316,38,7,.350,20,13,24,2,16,19,.328,58,17,.654,26,17,2,NBA,209,1,22,62,Jared Cunningham,SG,8,2015-16,12,17,CLE,.388
Seth Curry,0,.000,2,1,1.000,1,0,23,0,1,1,.333,3,0,NA,0,2,0,NBA,13,0,0,3,Seth Curry,PG,2,2013-14,0,1,TOT,.500
Seth Curry,0,NA,0,0,NA,0,0,23,0,0,0,NA,0,0,NA,0,1,0,NBA,4,0,0,0,Seth Curry,PG,0,2013-14,0,0,MEM,NA
Seth Curry,0,.000,2,1,1.000,1,0,23,0,1,1,.333,3,0,NA,0,1,0,NBA,9,0,0,3,Seth Curry,PG,2,2013-14,0,1,CLE,.500
Seth Curry,0,.000,2,0,.000,1,1,24,0,2,0,.000,3,0,NA,0,2,0,NBA,8,0,2,0,Seth Curry,PG,0,2014-15,0,2,PHO,.000
Seth Curry,7,.583,12,9,.692,13,9,25,0,5,16,.640,25,6,.750,8,10,0,NBA,90,0,5,47,Seth Curry,PG,1,2015-16,4,5,SAC,.820
Stephen Curry,362,.474,763,166,.437,380,472,21,19,308,528,.462,1143,177,.885,200,80,77,NBA,2896,48,252,1399,Stephen Curry,PG,152,2009-10,243,356,GSW,.535
Stephen Curry,354,.498,711,151,.442,342,432,22,20,234,505,.480,1053,212,.934,227,74,74,NBA,2489,52,233,1373,Stephen Curry,PG,109,2010-11,226,286,GSW,.551
Stephen Curry,90,.514,175,55,.455,121,138,23,8,73,145,.490,296,38,.809,47,26,23,NBA,732,15,62,383,Stephen Curry,PG,39,2011-12,65,88,GSW,.583
Stephen Curry,354,.449,788,272,.453,600,539,24,12,255,626,.451,1388,262,.900,291,78,78,NBA,2983,59,198,1786,Stephen Curry,PG,126,2012-13,240,314,GSW,.549
Stephen Curry,391,.509,768,261,.424,615,666,25,14,288,652,.471,1383,308,.885,348,78,78,NBA,2846,46,194,1873,Stephen Curry,PG,128,2013-14 ★,294,334,GSW,.566
Stephen Curry,367,.528,695,286,.443,646,619,26,16,285,653,.487,1341,308,.914,337,80,80,NBA,2613,56,158,1900,Stephen Curry,PG,163,2014-15 ★,249,341,GSW,.594
Stephen Curry,120,.606,198,116,.472,246,128,27,3,97,236,.532,444,124,.912,136,22,22,NBA,755,11,40,712,Stephen Curry,PG,49,2015-16,79,108,GSW,.662
Samuel Dalembert,22,.440,50,0,NA,0,5,20,13,43,22,.440,50,7,.389,18,34,0,NBA,177,25,30,51,Samuel Dalembert,C,6,2001-02,14,68,PHI,.440
Samuel Dalembert,0,.000,1,270,.541,499,194,21,626,174,82,2197,53,498,.541,.542,PHI,NBA,2003-04,C,112,44,189,Samuel Dalembert,22,432,2002-03,21,.644,Did Not Play (injury—knee),270
Samuel Dalembert,0,NA,0,250,.524,477,187,273,542,148,72,1785,60,477,.524,.524,PHI,NBA,2004-05,C,89,46,121,Samuel Dalembert,23,355,86,35,.601,652,250
Samuel Dalembert,0,.000,1,196,.531,369,159,241,541,132,66,1761,52,368,.531,.533,PHI,NBA,2005-06,C,93,34,160,Samuel Dalembert,24,382,114,25,.705,589,196
Samuel Dalembert,0,.000,2,356,.541,658,239,244,733,224,82,2535,82,656,.541,.543,PHI,NBA,2006-07,C,167,47,159,Samuel Dalembert,25,494,107,64,.746,485,356
Samuel Dalembert,0,.000,1,339,.513,661,304,287,849,263,82,2724,82,660,.513,.514,PHI,NBA,2007-08,C,186,40,192,Samuel Dalembert,26,545,161,45,.707,879,339
Samuel Dalembert,0,.000,2,216,.498,434,214,269,701,124,82,2036,82,432,.498,.500,PHI,NBA,2008-09,C,91,33,146,Samuel Dalembert,27,487,155,18,.734,864,216
Samuel Dalembert,0,NA,0,285,.545,523,239,248,784,133,82,2124,80,523,.545,.545,PHI,NBA,2009-10,C,97,42,151,Samuel Dalembert,28,545,117,64,.729,523,285
Samuel Dalembert,0,.000,2,268,.473,567,212,252,657,148,80,1938,46,565,.473,.474,SAC,NBA,2010-11,C,108,36,116,Samuel Dalembert,29,445,123,67,.730,667,268
Samuel Dalembert,0,.000,1,200,.506,395,158,225,456,113,65,1446,45,394,.506,.508,HOU,NBA,2011-12,C,90,37,111,Samuel Dalembert,30,298,132,33,.796,644,200
Samuel Dalembert,1,1.000,1,137,.542,253,105,162,276,55,47,765,23,252,.543,.540,MIL,NBA,2012-13,C,38,17,53,Samuel Dalembert,31,171,82,21,.691,490,136
Samuel Dalembert,0,.000,1,214,.568,377,200,90,541,137,80,1614,68,376,.568,.569,DAL,NBA,2013-14,C,101,41,94,Samuel Dalembert,32,341,51,38,.737,313,214
Samuel Dalembert,0,NA,0,57,.438,130,53,210,168,20,32,544,21,130,.438,.438,NYK,NBA,2014-15,C,14,14,41,Samuel Dalembert,33,115,90,29,.700,529,57
Samuel Dalembert,,,,,,,,70,,,,,,,,,,,,,,,,Samuel Dalembert,,,39,,,128,
Troy Daniels,3,.500,6,12,.480,25,5,22,0,4,15,.484,31,0,NA,0,5,1,NBA,75,0,6,42,Troy Daniels,SG,0,2013-14,3,4,HOU,.677
Troy Daniels,18,.383,47,43,.364,118,22,23,1,25,61,.370,165,11,.846,13,47,0,NBA,397,8,40,176,Troy Daniels,SG,6,2014-15,20,33,TOT,.500
Troy Daniels,2,.500,4,13,.302,43,4,23,0,6,15,.319,47,3,.750,4,17,0,NBA,108,0,14,46,Troy Daniels,SG,0,2014-15,5,6,HOU,.457
Troy Daniels,6,.300,20,13,.333,39,13,23,0,13,19,.322,59,2,1.000,2,19,0,NBA,154,6,14,53,Troy Daniels,SG,3,2014-15,8,19,MIN,.432
Troy Daniels,10,.435,23,17,.472,36,5,23,1,6,27,.458,59,6,.857,7,11,0,NBA,135,2,12,77,Troy Daniels,SG,3,2014-15,7,8,CHO,.602
Troy Daniels,0,.000,4,3,.429,7,1,24,0,4,3,.273,11,3,.750,4,7,0,NBA,29,0,2,12,Troy Daniels,SG,1,2015-16,1,4,CHO,.409
Luigi Datome,27,.466,58,7,.179,39,11,26,1,32,34,.351,97,8,.800,10,34,0,NBA,238,14,20,83,Luigi Datome,SF,6,2013-14,11,46,DET,.387
Luigi Datome,25,.510,49,18,.450,40,9,27,7,26,43,.483,89,1,1.000,1,21,1,NBA,209,3,15,105,Luigi Datome,SF,2,2014-15,9,29,TOT,.584
Luigi Datome,4,.500,8,1,.250,4,2,27,0,3,5,.417,12,0,NA,0,3,0,NBA,17,1,1,11,Luigi Datome,SF,1,2014-15,2,4,DET,.458
Luigi Datome,21,.512,41,17,.472,36,7,27,7,23,38,.494,77,1,1.000,1,18,1,NBA,192,2,14,94,Luigi Datome,SF,1,2014-15,7,25,BOS,.604
Brandon Davies,52,.441,118,2,.200,10,28,22,8,71,54,.422,128,34,.642,53,51,0,NBA,575,38,92,144,Brandon Davies,PF,24,2013-14,35,109,PHI,.430
Brandon Davies,47,.456,103,8,.235,34,30,23,7,45,55,.401,137,24,.649,37,27,6,NBA,423,38,59,142,Brandon Davies,PF,18,2014-15,29,83,TOT,.431
Brandon Davies,42,.472,89,7,.233,30,28,23,4,38,49,.412,119,21,.636,33,20,6,NBA,379,35,54,126,Brandon Davies,PF,17,2014-15,25,73,PHI,.441
Brandon Davies,5,.357,14,1,.250,4,2,23,3,7,6,.333,18,3,.750,4,7,0,NBA,44,3,5,16,Brandon Davies,PF,1,2014-15,4,10,BRK,.361
Anthony Davis,349,.521,670,0,.000,6,63,19,112,357,349,.516,676,169,.751,225,64,60,NBA,1846,165,158,867,Anthony Davis,PF,75,2012-13,89,522,NOH,.516
Anthony Davis,520,.522,996,2,.222,9,105,20,189,466,522,.519,1005,348,.791,440,67,66,NBA,2358,207,200,1394,Anthony Davis,C,89,2013-14 ★,109,673,NOP,.520
Anthony Davis,641,.540,1187,1,.083,12,149,21,200,523,642,.535,1199,371,.805,461,68,68,NBA,2455,173,141,1656,Anthony Davis,PF,100,2014-15 ★,95,696,NOP,.536
Anthony Davis,144,.500,288,12,.353,34,27,22,48,158,156,.484,322,104,.743,140,18,18,NBA,637,34,49,428,Anthony Davis,PF,26,2015-16,39,192,NOP,.503
Ed Davis,215,.576,373,0,NA,0,40,21,67,294,215,.576,373,71,.555,128,65,17,NBA,1602,168,183,501,Ed Davis,PF,39,2010-11,48,462,TOR,.576
Ed Davis,172,.515,334,0,.000,1,60,22,63,304,172,.513,335,71,.670,106,66,9,NBA,1534,134,156,415,Ed Davis,PF,40,2011-12,67,438,TOR,.513
Ed Davis,260,.539,482,0,NA,0,63,23,85,308,260,.539,482,103,.617,167,81,28,NBA,1631,152,191,623,Ed Davis,C-PF,38,2012-13,63,460,TOT,.539
Ed Davis,186,.549,339,0,NA,0,55,23,38,205,186,.549,339,66,.647,102,45,24,NBA,1087,95,111,438,Ed Davis,C,25,2012-13,45,300,TOR,.549
Ed Davis,74,.517,143,0,NA,0,8,23,47,103,74,.517,143,37,.569,65,36,4,NBA,544,57,80,185,Ed Davis,PF,13,2012-13,18,160,MEM,.517
Ed Davis,155,.534,290,0,NA,0,27,24,43,168,155,.534,290,47,.528,89,63,4,NBA,956,92,114,357,Ed Davis,PF,17,2013-14,40,260,MEM,.534
Ed Davis,282,.601,469,0,NA,0,94,25,98,370,282,.601,469,92,.487,189,79,24,NBA,1840,230,202,656,Ed Davis,PF,49,2014-15,58,600,LAL,.601
Ed Davis,65,.663,98,0,NA,0,29,26,19,109,65,.663,98,34,.548,62,22,0,NBA,502,67,62,164,Ed Davis,PF,14,2015-16,22,176,POR,.663
Glen Davis,107,.484,221,0,NA,0,28,22,20,113,107,.484,221,99,.660,150,69,1,NBA,940,95,160,313,Glen Davis,C,31,2007-08,65,208,BOS,.484
Glen Davis,197,.443,445,2,.400,5,69,23,19,180,199,.442,450,130,.730,178,76,16,NBA,1637,121,230,530,Glen Davis,C,53,2008-09,71,301,BOS,.444
Glen Davis,122,.444,275,0,.000,4,35,24,14,104,122,.437,279,96,.696,138,54,1,NBA,933,101,132,340,Glen Davis,PF,21,2009-10,53,205,BOS,.437
Glen Davis,357,.454,786,2,.133,15,92,25,30,324,359,.448,801,195,.736,265,78,13,NBA,2298,101,231,915,Glen Davis,C,78,2010-11,85,425,BOS,.449
Glen Davis,223,.429,520,2,.143,14,47,26,19,224,225,.421,534,114,.683,167,61,13,NBA,1427,107,106,566,Glen Davis,PF,43,2011-12,75,331,ORL,.423
Glen Davis,214,.450,476,0,.000,2,70,27,21,191,214,.448,478,84,.718,117,34,33,NBA,1064,55,88,512,Glen Davis,PF,32,2012-13,64,246,ORL,.448
Glen Davis,267,.459,582,4,.364,11,77,28,29,243,271,.457,593,95,.693,137,68,44,NBA,1662,108,159,641,Glen Davis,PF,58,2013-14,76,351,TOT,.460
Glen Davis,228,.454,502,4,.400,10,70,28,22,195,232,.453,512,77,.675,114,45,43,NBA,1354,87,111,545,Glen Davis,PF,46,2013-14,59,282,ORL,.457
Glen Davis,39,.488,80,0,.000,1,7,28,7,48,39,.481,81,18,.783,23,23,1,NBA,308,21,48,96,Glen Davis,PF,12,2013-14,17,69,LAC,.481
Glen Davis,117,.466,251,0,.000,4,39,29,21,126,117,.459,255,60,.632,95,74,0,NBA,904,43,132,294,Glen Davis,PF,41,2014-15,39,169,LAC,.459
Andre Dawkins,0,NA,0,1,.167,6,1,23,0,2,1,.167,6,0,NA,0,4,0,NBA,22,0,3,3,Andre Dawkins,SG,0,2014-15,1,2,MIA,.250
Eric Dawson,7,.583,12,0,NA,0,0,27,2,5,7,.583,12,1,.500,2,4,0,NBA,39,5,6,15,Eric Dawson,C,1,2011-12,3,10,SAS,.583
Austin Daye,108,.540,200,29,.305,95,34,21,26,140,137,.464,295,46,.821,56,69,4,NBA,915,34,114,349,Austin Daye,SF,25,2009-10,48,174,DET,.514
Austin Daye,124,.415,299,69,.401,172,78,22,39,210,193,.410,471,82,.759,108,72,16,NBA,1446,64,165,537,Austin Daye,SF,39,2010-11,59,274,DET,.483
Austin Daye,60,.364,165,13,.210,62,33,23,21,77,73,.322,227,35,.814,43,41,4,NBA,603,14,62,194,Austin Daye,SF,22,2011-12,40,91,DET,.350
Austin Daye,49,.445,110,41,.418,98,42,24,22,107,90,.433,208,26,.765,34,55,0,NBA,676,16,82,247,Austin Daye,SF,14,2012-13,29,123,TOT,.531
Austin Daye,22,.386,57,21,.525,40,21,24,8,53,43,.443,97,15,.833,18,24,0,NBA,348,10,43,122,Austin Daye,SF,5,2012-13,13,63,DET,.552
Austin Daye,27,.509,53,20,.345,58,21,24,14,54,47,.423,111,11,.688,16,31,0,NBA,328,6,39,125,Austin Daye,SF,9,2012-13,16,60,MEM,.514
Austin Daye,12,.387,31,12,.324,37,8,25,4,22,24,.353,68,6,.600,10,22,1,NBA,148,5,18,66,Austin Daye,SF,4,2013-14,5,27,TOT,.441
Austin Daye,3,.600,5,0,.000,8,2,25,0,5,3,.231,13,2,.667,3,8,0,NBA,33,2,4,8,Austin Daye,SF,0,2013-14,0,7,TOR,.231
Austin Daye,9,.346,26,12,.414,29,6,25,4,17,21,.382,55,4,.571,7,14,1,NBA,115,3,14,58,Austin Daye,SF,4,2013-14,5,20,SAS,.491
Austin Daye,26,.371,70,24,.338,71,17,26,5,65,50,.355,141,5,.833,6,34,4,NBA,344,10,39,129,Austin Daye,SF,12,2014-15,23,75,TOT,.440
Austin Daye,21,.362,58,19,.333,57,9,26,3,55,40,.348,115,4,1.000,4,26,4,NBA,268,6,30,103,Austin Daye,SF,8,2014-15,18,61,SAS,.430
Austin Daye,5,.417,12,5,.357,14,8,26,2,10,10,.385,26,1,.500,2,8,0,NBA,76,4,9,26,Austin Daye,SF,4,2014-15,5,14,ATL,.481
Nando De Colo,74,.465,159,31,.378,82,138,25,6,115,105,.436,241,35,.795,44,72,6,NBA,920,23,87,276,Nando De Colo,SG,41,2012-13,81,138,SAS,.500
Nando De Colo,46,.460,100,18,.340,53,65,26,6,59,64,.418,153,31,.886,35,47,3,NBA,494,14,48,177,Nando De Colo,SF,22,2013-14,35,73,TOT,.477
Nando De Colo,32,.516,62,10,.323,31,32,26,3,39,42,.452,93,18,.818,22,26,3,NBA,301,6,25,112,Nando De Colo,SF,15,2013-14,21,45,SAS,.505
Nando De Colo,14,.368,38,8,.364,22,33,26,3,20,22,.367,60,13,1.000,13,21,0,NBA,193,8,23,65,Nando De Colo,SF,7,2013-14,14,28,TOR,.433
Dewayne Dedmon,38,.458,83,0,NA,0,5,24,22,89,38,.458,83,21,.656,32,31,6,NBA,390,38,66,97,Dewayne Dedmon,C,7,2013-14,18,127,TOT,.458
Dewayne Dedmon,0,.000,1,0,NA,0,0,24,0,0,0,.000,1,1,.500,2,4,0,NBA,6,0,1,1,Dewayne Dedmon,C,0,2013-14,0,0,GSW,.000
Dewayne Dedmon,15,.517,29,0,NA,0,3,24,9,38,15,.517,29,7,.538,13,11,0,NBA,150,11,28,37,Dewayne Dedmon,C,0,2013-14,9,49,PHI,.517
Dewayne Dedmon,23,.434,53,0,NA,0,2,24,13,51,23,.434,53,13,.765,17,16,6,NBA,234,27,37,59,Dewayne Dedmon,C,7,2013-14,9,78,ORL,.434
Dewayne Dedmon,91,.565,161,0,.000,1,9,25,50,177,91,.562,162,34,.531,64,59,15,NBA,845,118,141,216,Dewayne Dedmon,C,16,2014-15,51,295,ORL,.562
Dewayne Dedmon,23,.489,47,0,NA,0,2,26,18,44,23,.489,47,16,.696,23,14,4,NBA,214,18,39,62,Dewayne Dedmon,C,9,2015-16,10,62,ORL,.489
Sam Dekker,0,NA,0,0,NA,0,0,21,0,1,0,NA,0,0,NA,0,3,0,NBA,6,0,0,0,Sam Dekker,SF,1,2015-16,0,1,HOU,NA
Carlos Delfino,33,.402,82,9,.257,35,38,22,6,42,42,.359,117,23,.575,40,30,4,NBA,459,13,44,116,Carlos Delfino,SG,22,2004-05,23,55,DET,.397
Carlos Delfino,71,.428,166,20,.333,60,44,23,15,85,91,.403,226,45,.672,67,68,1,NBA,726,28,86,247,Carlos Delfino,SG,21,2005-06,36,113,DET,.447
Carlos Delfino,110,.462,238,46,.333,138,88,24,8,199,156,.415,376,70,.787,89,82,1,NBA,1372,67,97,428,Carlos Delfino,SG,46,2006-07,61,266,DET,.476
Carlos Delfino,131,.412,318,120,.382,314,145,25,11,293,251,.397,632,116,.744,156,82,0,NBA,1928,66,177,738,Carlos Delfino,SG,69,2007-08,75,359,TOR,.492
Carlos Delfino,134,.367,365,299,.408,732,51,26,394,119,75,2279,66,367,.500,.450,MIL,NBA,2009-10,SF,93,80,21,Carlos Delfino,27,343,2008-09,202,.782,Did Not Play (other pro league—Russia),165
Carlos Delfino,105,.370,284,200,.390,513,24,138,200,75,49,1590,40,229,.492,.415,MIL,NBA,2010-11,SF,60,76,8,Carlos Delfino,28,176,119,112,.800,825,95
Carlos Delfino,86,.360,239,182,.402,453,20,72,208,48,54,1537,53,214,.497,.449,MIL,NBA,2011-12,SF,38,79,10,Carlos Delfino,29,188,57,123,.792,565,96
Carlos Delfino,158,.375,421,251,.405,620,18,99,220,56,67,1689,5,199,.532,.467,HOU,NBA,2012-13,SF,48,68,9,Carlos Delfino,30,202,66,135,.857,488,93
Carlos Delfino,,,,,,,,114,,,,,,,,,,,,,,,,Carlos Delfino,,,72,,,708,
Matthew Dellavedova,65,.461,141,57,.368,155,187,23,5,94,122,.412,296,38,.792,48,72,4,NBA,1271,29,121,339,Matthew Dellavedova,SG,33,2013-14,60,123,CLE,.508
Matthew Dellavedova,43,.307,140,68,.407,167,204,24,2,89,111,.362,307,29,.763,38,67,13,NBA,1380,37,152,319,Matthew Dellavedova,SG,24,2014-15,61,126,CLE,.472
Matthew Dellavedova,34,.436,78,23,.426,54,104,25,3,36,57,.432,132,17,.895,19,19,5,NBA,532,7,43,154,Matthew Dellavedova,SG,14,2015-16,28,43,CLE,.519
Luol Deng,249,.472,528,31,.265,117,135,19,27,230,280,.434,645,120,.741,162,61,45,NBA,1663,92,98,711,Luol Deng,SF,48,2004-05,118,322,CHI,.458
Luol Deng,421,.481,876,21,.269,78,147,20,50,389,442,.463,954,207,.750,276,78,56,NBA,2604,127,128,1112,Luol Deng,SF,72,2005-06,105,516,CHI,.474
Luol Deng,629,.519,1211,1,.143,7,204,21,48,431,630,.517,1218,279,.777,359,82,82,NBA,3071,148,167,1540,Luol Deng,SF,97,2006-07,153,579,CHI,.518
Luol Deng,421,.482,874,8,.364,22,155,22,29,258,429,.479,896,204,.770,265,63,59,NBA,2128,136,117,1070,Luol Deng,SF,57,2007-08,120,394,CHI,.483
Luol Deng,257,.450,571,8,.400,20,94,23,25,215,265,.448,591,152,.796,191,49,46,NBA,1665,80,85,690,Luol Deng,SF,60,2008-09,72,295,CHI,.455
Luol Deng,441,.474,931,32,.386,83,143,24,61,381,473,.466,1014,252,.764,330,70,69,NBA,2651,131,129,1230,Luol Deng,SF,66,2009-10,134,512,CHI,.482
Luol Deng,416,.506,822,115,.345,333,230,25,48,360,531,.460,1155,253,.753,336,82,82,NBA,3208,116,162,1430,Luol Deng,SF,78,2010-11,156,476,CHI,.510
Luol Deng,232,.430,540,79,.367,215,157,26,36,273,311,.412,755,127,.770,165,54,54,NBA,2129,77,81,828,Luol Deng,SF,56,2011-12 ★,96,350,CHI,.464
Luol Deng,391,.455,860,75,.322,233,222,27,32,314,466,.426,1093,230,.816,282,75,75,NBA,2903,162,105,1237,Luol Deng,SF,81,2012-13 ★,144,476,CHI,.461
Luol Deng,314,.468,671,57,.302,189,183,28,9,262,371,.431,860,212,.791,268,63,63,NBA,2213,99,111,1011,Luol Deng,SF,62,2013-14,114,361,TOT,.465
Luol Deng,143,.490,292,17,.274,62,85,28,4,118,160,.452,354,101,.815,124,23,23,NBA,860,40,53,438,Luol Deng,SF,24,2013-14,59,158,CHI,.476
Luol Deng,171,.451,379,40,.315,127,98,28,5,144,211,.417,506,111,.771,144,40,40,NBA,1353,59,58,573,Luol Deng,SF,38,2013-14,55,203,CLE,.457
Luol Deng,291,.513,567,78,.355,220,139,29,22,273,369,.469,787,191,.761,251,72,72,NBA,2421,103,109,1007,Luol Deng,SF,65,2014-15,108,376,MIA,.518
Luol Deng,35,.538,65,16,.327,49,18,30,6,37,51,.447,114,16,.615,26,13,13,NBA,371,13,20,134,Luol Deng,SF,12,2015-16,10,50,MIA,.518
DeMar DeRozan,251,.506,496,4,.250,16,53,20,18,157,255,.498,512,148,.763,194,77,65,NBA,1664,66,176,662,DeMar DeRozan,SG,43,2009-10,62,223,TOR,.502
DeMar DeRozan,534,.485,1102,5,.096,52,148,21,31,240,539,.467,1154,327,.813,402,82,82,NBA,2851,75,217,1410,DeMar DeRozan,SG,85,2010-11,144,315,TOR,.469
DeMar DeRozan,357,.440,811,24,.261,92,128,22,17,171,381,.422,903,268,.810,331,63,63,NBA,2206,40,162,1054,DeMar DeRozan,SG,48,2011-12,123,211,TOR,.435
DeMar DeRozan,514,.463,1111,34,.283,120,204,23,24,272,548,.445,1231,355,.831,427,82,82,NBA,3013,48,173,1485,DeMar DeRozan,SG,76,2012-13,151,320,TOR,.459
DeMar DeRozan,540,.451,1197,64,.305,210,313,24,28,292,604,.429,1407,519,.824,630,79,79,NBA,3017,51,197,1791,DeMar DeRozan,SG,86,2013-14 ★,176,343,TOR,.452
DeMar DeRozan,384,.426,902,25,.284,88,210,25,11,236,409,.413,990,361,.832,434,60,60,NBA,2100,41,122,1204,DeMar DeRozan,SG,73,2014-15,137,277,TOR,.426
DeMar DeRozan,149,.445,335,7,.219,32,94,26,6,78,156,.425,367,146,.825,177,22,22,NBA,798,15,42,465,DeMar DeRozan,SG,19,2015-16,52,93,TOR,.435
Boris Diaw,134,.467,287,6,.231,26,182,21,37,231,140,.447,313,56,.602,93,76,37,NBA,1919,111,191,342,Boris Diaw,SG,59,2003-04,126,342,ATL,.457
Boris Diaw,115,.471,244,9,.180,50,149,22,18,116,124,.422,294,57,.740,77,66,25,NBA,1201,54,123,314,Boris Diaw,SG,37,2004-05,87,170,ATL,.437
Boris Diaw,441,.536,823,8,.267,30,503,23,85,399,449,.526,853,174,.731,238,81,70,NBA,2874,159,260,1080,Boris Diaw,PF,58,2005-06,189,558,PHO,.531
Boris Diaw,291,.555,524,15,.333,45,352,24,38,226,306,.538,569,82,.683,120,73,59,NBA,2268,91,177,709,Boris Diaw,PF,28,2006-07,154,317,PHO,.551
